horodatage,utilisateur,source_ip,systeme,type_evenement,resultat
2026-05-03 17:35:03,n.faure,10.20.12.53,api_espace_client,connexion_reussie,succes
2026-05-03 17:45:15,svc_batch,10.20.12.121,active_directory,modification_config,succes
2026-05-03 17:45:28,p.garcia,10.20.2.201,serveur_bi,connexion_reussie,succes
2026-05-03 17:47:53,p.garcia,10.20.0.205,portail_client,connexion_reussie,succes
2026-05-03 17:50:10,l.henry,10.20.9.161,portail_client,connexion_reussie,succes
2026-05-03 17:50:14,e.blanc,10.20.3.230,portail_client,connexion_reussie,succes
2026-05-03 17:52:32,e.blanc,10.20.8.150,scada,connexion_reussie,succes
2026-05-03 17:55:05,j.morel,10.20.8.167,plateforme_data,export_donnees,succes
2026-05-03 17:55:43,m.roux,10.20.3.167,serveur_bi,connexion_reussie,succes
2026-05-03 17:56:08,l.henry,10.20.12.220,plateforme_data,connexion_reussie,succes
2026-05-03 17:56:51,admin.sys,10.20.3.226,plateforme_data,connexion_reussie,succes
2026-05-03 18:01:31,j.morel,10.20.2.119,active_directory,connexion_reussie,succes
2026-05-03 18:03:33,a.bernard,10.20.5.210,scada,connexion_reussie,succes
2026-05-03 18:04:15,l.henry,10.20.2.85,vpn,connexion_reussie,succes
2026-05-03 18:04:21,s.leroy,10.20.1.129,plateforme_data,connexion_echouee,echec
2026-05-03 18:04:46,prestataire_ext,10.20.7.52,plateforme_data,connexion_echouee,echec
2026-05-03 18:05:34,n.faure,10.20.9.215,portail_client,connexion_reussie,succes
2026-05-03 18:07:18,l.henry,10.20.8.134,scada,export_donnees,succes
2026-05-03 18:09:14,m.roux,10.20.8.145,plateforme_data,connexion_echouee,echec
2026-05-03 18:09:41,e.blanc,10.20.1.77,active_directory,connexion_reussie,succes
2026-05-03 18:12:31,c.dubois,10.20.4.28,api_espace_client,connexion_reussie,succes
2026-05-03 18:13:08,f.petit,10.20.3.168,serveur_bi,connexion_reussie,succes
2026-05-03 18:15:17,c.dubois,10.20.10.226,serveur_bi,connexion_reussie,succes
2026-05-03 18:18:16,svc_batch,10.20.9.20,vpn,connexion_reussie,succes
2026-05-03 18:18:26,j.morel,10.20.10.46,portail_client,connexion_reussie,succes
2026-05-03 18:20:19,s.leroy,10.20.6.236,api_espace_client,connexion_reussie,succes
2026-05-03 18:22:34,p.garcia,10.20.12.150,vpn,connexion_reussie,succes
2026-05-03 18:23:24,c.dubois,10.20.4.71,scada,connexion_reussie,succes
2026-05-03 18:27:08,j.morel,10.20.11.3,scada,connexion_reussie,succes
2026-05-03 18:32:09,f.petit,10.20.0.167,vpn,connexion_reussie,succes
2026-05-03 18:32:45,c.dubois,10.20.6.245,plateforme_data,connexion_reussie,succes
2026-05-03 18:36:13,f.petit,10.20.1.35,vpn,connexion_reussie,succes
2026-05-03 18:37:09,n.faure,10.20.3.220,api_espace_client,connexion_echouee,echec
2026-05-03 18:37:49,c.dubois,10.20.2.116,api_espace_client,connexion_reussie,succes
2026-05-03 18:39:33,a.bernard,10.20.11.31,api_espace_client,connexion_reussie,succes
2026-05-03 18:45:25,l.henry,10.20.0.177,scada,connexion_reussie,succes
2026-05-03 18:47:04,f.petit,10.20.6.21,portail_client,connexion_reussie,succes
2026-05-03 18:47:49,prestataire_ext,10.20.12.126,vpn,connexion_echouee,echec
2026-05-03 18:48:05,prestataire_ext,10.20.2.123,vpn,connexion_reussie,succes
2026-05-03 18:48:12,s.leroy,10.20.0.100,scada,connexion_reussie,succes
2026-05-03 18:50:41,c.dubois,10.20.0.253,portail_client,connexion_reussie,succes
2026-05-03 18:51:27,s.leroy,10.20.7.140,scada,modification_config,succes
2026-05-03 18:52:52,j.morel,10.20.8.40,serveur_bi,connexion_reussie,succes
2026-05-03 18:53:29,a.bernard,10.20.10.241,vpn,connexion_reussie,succes
2026-05-03 18:55:23,svc_batch,10.20.4.236,plateforme_data,export_donnees,succes
2026-05-03 18:56:20,admin.sys,10.20.11.45,api_espace_client,connexion_reussie,succes
2026-05-03 18:57:03,p.garcia,10.20.6.243,vpn,connexion_reussie,succes
2026-05-03 18:59:01,svc_batch,10.20.0.108,portail_client,connexion_reussie,succes
2026-05-03 18:59:03,m.roux,10.20.7.123,plateforme_data,connexion_reussie,succes
2026-05-03 18:59:39,c.dubois,10.20.0.139,plateforme_data,acces_refuse,echec
2026-05-03 19:01:23,l.henry,10.20.10.115,serveur_bi,connexion_reussie,succes
2026-05-03 19:03:40,j.morel,10.20.11.17,plateforme_data,connexion_reussie,succes
2026-05-03 19:03:56,prestataire_ext,10.20.3.9,vpn,connexion_reussie,succes
2026-05-03 19:07:56,j.morel,10.20.10.248,plateforme_data,connexion_reussie,succes
2026-05-03 19:09:17,e.blanc,10.20.1.233,vpn,modification_config,succes
2026-05-03 19:10:27,n.faure,10.20.0.86,api_espace_client,acces_refuse,echec
2026-05-03 19:13:24,s.leroy,10.20.12.186,scada,connexion_echouee,echec
2026-05-03 19:13:54,e.blanc,10.20.8.168,plateforme_data,connexion_reussie,succes
2026-05-03 19:14:08,admin.sys,10.20.3.205,serveur_bi,connexion_reussie,succes
2026-05-03 19:14:41,l.henry,10.20.5.18,portail_client,connexion_reussie,succes
2026-05-03 19:17:34,c.dubois,10.20.6.70,vpn,connexion_reussie,succes
2026-05-03 19:22:44,p.garcia,10.20.10.19,plateforme_data,connexion_reussie,succes
2026-05-03 19:23:28,a.bernard,10.20.4.61,portail_client,connexion_echouee,echec
2026-05-03 19:23:40,prestataire_ext,10.20.3.246,portail_client,connexion_reussie,succes
2026-05-03 19:26:24,svc_batch,10.20.9.32,api_espace_client,connexion_echouee,echec
2026-05-03 19:28:56,t.robin,10.20.11.160,portail_client,connexion_reussie,succes
2026-05-03 19:30:01,s.leroy,10.20.3.217,portail_client,connexion_reussie,succes
2026-05-03 19:30:30,a.bernard,10.20.10.17,serveur_bi,connexion_reussie,succes
2026-05-03 19:30:48,prestataire_ext,10.20.7.81,serveur_bi,connexion_reussie,succes
2026-05-03 19:31:08,prestataire_ext,10.20.0.91,active_directory,connexion_reussie,succes
2026-05-03 19:32:35,svc_batch,10.20.1.13,active_directory,connexion_reussie,succes
2026-05-03 19:38:48,a.bernard,10.20.11.13,api_espace_client,connexion_echouee,echec
2026-05-03 19:41:22,c.dubois,10.20.8.46,api_espace_client,connexion_reussie,succes
2026-05-03 19:41:38,l.henry,10.20.7.85,plateforme_data,connexion_reussie,succes
2026-05-03 19:43:00,l.henry,10.20.8.27,active_directory,connexion_reussie,succes
2026-05-03 19:44:17,n.faure,10.20.3.17,active_directory,connexion_reussie,succes
2026-05-03 19:45:36,j.morel,10.20.11.250,plateforme_data,connexion_reussie,succes
2026-05-03 19:45:37,c.dubois,10.20.10.114,vpn,connexion_reussie,succes
2026-05-03 19:45:45,prestataire_ext,10.20.3.116,active_directory,connexion_reussie,succes
2026-05-03 19:46:32,a.bernard,10.20.9.35,serveur_bi,connexion_reussie,succes
2026-05-03 19:50:51,s.leroy,10.20.0.171,vpn,connexion_reussie,succes
2026-05-03 19:52:35,m.roux,10.20.2.69,portail_client,connexion_reussie,succes
2026-05-03 19:52:53,admin.sys,10.20.1.181,plateforme_data,connexion_reussie,succes
2026-05-03 19:54:22,t.robin,10.20.6.21,vpn,connexion_reussie,succes
2026-05-03 19:56:26,m.roux,10.20.0.74,active_directory,connexion_reussie,succes
2026-05-03 19:57:03,prestataire_ext,10.20.8.96,scada,connexion_reussie,succes
2026-05-03 19:57:24,n.faure,10.20.12.192,plateforme_data,connexion_reussie,succes
2026-05-03 19:59:21,e.blanc,10.20.8.210,plateforme_data,connexion_reussie,succes
2026-05-03 20:29:32,j.morel,10.20.4.183,scada,connexion_reussie,succes
2026-05-03 20:41:42,admin.sys,10.20.2.34,plateforme_data,connexion_reussie,succes
2026-05-03 20:46:37,c.dubois,10.20.1.54,vpn,connexion_reussie,succes
2026-05-03 22:00:20,l.henry,10.20.11.156,serveur_bi,connexion_reussie,succes
2026-05-03 22:01:46,a.bernard,10.20.10.142,portail_client,connexion_echouee,echec
2026-05-03 22:06:16,c.dubois,10.20.3.53,active_directory,connexion_reussie,succes
2026-05-03 22:23:28,f.petit,10.20.8.204,active_directory,connexion_reussie,succes
2026-05-03 22:28:20,a.bernard,10.20.12.187,serveur_bi,connexion_reussie,succes
2026-05-03 22:58:59,m.roux,10.20.1.218,active_directory,connexion_reussie,succes
2026-05-03 23:25:25,svc_batch,10.20.4.46,serveur_bi,connexion_reussie,succes
2026-05-04 00:04:07,s.leroy,10.20.4.205,plateforme_data,acces_refuse,echec
2026-05-04 00:20:16,prestataire_ext,10.20.8.44,serveur_bi,connexion_reussie,succes
2026-05-04 00:44:43,e.blanc,10.20.5.175,portail_client,connexion_reussie,succes
2026-05-04 01:03:44,e.blanc,10.20.6.18,vpn,connexion_reussie,succes
2026-05-04 01:03:55,p.garcia,10.20.11.173,api_espace_client,connexion_reussie,succes
2026-05-04 01:10:39,svc_batch,10.20.2.173,serveur_bi,connexion_reussie,succes
2026-05-04 01:16:52,svc_batch,10.20.11.244,scada,connexion_reussie,succes
2026-05-04 01:29:59,s.leroy,10.20.5.97,vpn,connexion_reussie,succes
2026-05-04 01:40:47,p.garcia,10.20.12.21,serveur_bi,connexion_reussie,succes
2026-05-04 01:53:52,m.roux,10.20.9.182,portail_client,connexion_reussie,succes
2026-05-04 02:46:04,c.dubois,10.20.3.194,portail_client,connexion_reussie,succes
2026-05-04 02:54:56,e.blanc,10.20.3.15,serveur_bi,connexion_reussie,succes
2026-05-04 03:28:48,admin.sys,10.20.5.95,active_directory,connexion_reussie,succes
2026-05-04 03:32:28,s.leroy,10.20.3.69,api_espace_client,connexion_reussie,succes
2026-05-04 03:37:26,e.blanc,10.20.10.51,portail_client,connexion_reussie,succes
2026-05-04 04:05:13,t.robin,10.20.8.14,portail_client,connexion_reussie,succes
2026-05-04 04:43:00,admin.sys,10.20.7.191,active_directory,export_donnees,succes
2026-05-04 05:08:33,p.garcia,10.20.9.86,serveur_bi,connexion_reussie,succes
2026-05-04 05:32:21,p.garcia,10.20.4.101,active_directory,connexion_echouee,echec
2026-05-04 05:50:15,f.petit,10.20.11.131,serveur_bi,connexion_reussie,succes
2026-05-04 05:54:48,c.dubois,10.20.2.89,api_espace_client,connexion_reussie,succes
2026-05-04 05:56:19,svc_batch,10.20.5.176,vpn,connexion_echouee,echec
2026-05-04 06:01:30,a.bernard,10.20.10.56,plateforme_data,connexion_reussie,succes
2026-05-04 06:02:39,t.robin,10.20.4.152,vpn,connexion_reussie,succes
2026-05-04 06:09:52,f.petit,10.20.7.98,api_espace_client,connexion_reussie,succes
2026-05-04 06:17:51,a.bernard,10.20.12.192,active_directory,connexion_reussie,succes
2026-05-04 06:41:10,svc_batch,10.20.1.160,api_espace_client,connexion_reussie,succes
2026-05-04 06:48:06,t.robin,10.20.3.246,plateforme_data,connexion_reussie,succes
2026-05-04 07:02:03,n.faure,10.20.12.181,api_espace_client,connexion_reussie,succes
2026-05-04 07:02:06,c.dubois,10.20.4.218,portail_client,connexion_reussie,succes
2026-05-04 07:04:33,c.dubois,10.20.5.242,scada,connexion_reussie,succes
2026-05-04 07:04:48,e.blanc,10.20.2.224,api_espace_client,connexion_reussie,succes
2026-05-04 07:07:06,admin.sys,10.20.1.219,plateforme_data,connexion_reussie,succes
2026-05-04 07:07:25,f.petit,10.20.7.151,vpn,connexion_reussie,succes
2026-05-04 07:10:18,s.leroy,10.20.9.175,plateforme_data,connexion_reussie,succes
2026-05-04 07:12:23,s.leroy,10.20.7.241,portail_client,connexion_reussie,succes
2026-05-04 07:13:36,svc_batch,10.20.2.10,scada,connexion_reussie,succes
2026-05-04 07:13:54,p.garcia,10.20.5.165,active_directory,connexion_reussie,succes
2026-05-04 07:14:43,p.garcia,10.20.1.16,scada,connexion_reussie,succes
2026-05-04 07:16:47,n.faure,10.20.7.205,api_espace_client,connexion_reussie,succes
2026-05-04 07:16:52,prestataire_ext,10.20.4.81,api_espace_client,connexion_reussie,succes
2026-05-04 07:17:50,s.leroy,10.20.8.15,portail_client,acces_refuse,echec
2026-05-04 07:18:28,l.henry,10.20.6.76,portail_client,connexion_reussie,succes
2026-05-04 07:20:28,prestataire_ext,10.20.4.220,active_directory,connexion_reussie,succes
2026-05-04 07:21:41,a.bernard,10.20.5.8,vpn,connexion_reussie,succes
2026-05-04 07:22:55,j.morel,10.20.8.16,serveur_bi,connexion_reussie,succes
2026-05-04 07:24:02,j.morel,10.20.0.190,active_directory,modification_config,succes
2026-05-04 07:24:27,admin.sys,10.20.7.113,api_espace_client,export_donnees,succes
2026-05-04 07:25:14,p.garcia,10.20.9.137,api_espace_client,connexion_reussie,succes
2026-05-04 07:28:44,s.leroy,10.20.1.200,active_directory,connexion_reussie,succes
2026-05-04 07:28:55,m.roux,10.20.12.215,active_directory,connexion_reussie,succes
2026-05-04 07:30:40,t.robin,10.20.10.168,portail_client,connexion_reussie,succes
2026-05-04 07:31:26,s.leroy,10.20.5.216,serveur_bi,connexion_reussie,succes
2026-05-04 07:31:34,f.petit,10.20.2.253,portail_client,connexion_reussie,succes
2026-05-04 07:32:23,admin.sys,10.20.8.27,vpn,connexion_reussie,succes
2026-05-04 07:33:54,n.faure,10.20.10.209,scada,connexion_reussie,succes
2026-05-04 07:37:33,e.blanc,10.20.0.43,api_espace_client,connexion_reussie,succes
2026-05-04 07:37:42,a.bernard,10.20.2.10,scada,connexion_reussie,succes
2026-05-04 07:38:01,s.leroy,10.20.7.15,active_directory,connexion_reussie,succes
2026-05-04 07:41:00,s.leroy,10.20.11.16,scada,connexion_reussie,succes
2026-05-04 07:45:50,prestataire_ext,10.20.8.97,plateforme_data,connexion_reussie,succes
2026-05-04 07:47:25,p.garcia,10.20.8.22,api_espace_client,connexion_reussie,succes
2026-05-04 07:48:06,s.leroy,10.20.11.30,serveur_bi,connexion_reussie,succes
2026-05-04 07:48:09,a.bernard,10.20.10.241,active_directory,connexion_reussie,succes
2026-05-04 07:50:19,prestataire_ext,10.20.10.70,plateforme_data,connexion_reussie,succes
2026-05-04 07:50:42,svc_batch,10.20.7.180,vpn,connexion_reussie,succes
2026-05-04 07:51:02,e.blanc,10.20.4.17,portail_client,connexion_reussie,succes
2026-05-04 07:54:25,c.dubois,10.20.0.4,plateforme_data,connexion_reussie,succes
2026-05-04 07:55:00,c.dubois,10.20.3.37,plateforme_data,connexion_reussie,succes
2026-05-04 07:55:27,p.garcia,10.20.5.126,vpn,connexion_reussie,succes
2026-05-04 07:56:53,a.bernard,10.20.12.203,vpn,connexion_echouee,echec
2026-05-04 07:57:33,prestataire_ext,10.20.7.103,active_directory,connexion_echouee,echec
2026-05-04 07:59:07,l.henry,10.20.3.113,serveur_bi,connexion_reussie,succes
2026-05-04 08:00:34,j.morel,10.20.0.93,portail_client,connexion_reussie,succes
2026-05-04 08:05:19,f.petit,10.20.5.179,portail_client,connexion_reussie,succes
2026-05-04 08:05:47,p.garcia,10.20.11.187,plateforme_data,connexion_reussie,succes
2026-05-04 08:06:16,n.faure,10.20.9.124,api_espace_client,connexion_reussie,succes
2026-05-04 08:07:53,l.henry,10.20.11.249,plateforme_data,connexion_reussie,succes
2026-05-04 08:07:59,prestataire_ext,10.20.11.138,vpn,connexion_reussie,succes
2026-05-04 08:10:03,s.leroy,10.20.0.188,serveur_bi,connexion_reussie,succes
2026-05-04 08:11:11,c.dubois,10.20.3.108,active_directory,connexion_reussie,succes
2026-05-04 08:12:31,a.bernard,10.20.8.155,vpn,connexion_reussie,succes
2026-05-04 08:12:48,admin.sys,10.20.6.186,vpn,connexion_reussie,succes
2026-05-04 08:13:08,svc_batch,10.20.0.57,portail_client,export_donnees,succes
2026-05-04 08:16:13,m.roux,10.20.10.237,api_espace_client,connexion_reussie,succes
2026-05-04 08:17:29,s.leroy,10.20.6.65,vpn,connexion_reussie,succes
2026-05-04 08:22:36,s.leroy,10.20.3.123,scada,connexion_reussie,succes
2026-05-04 08:23:36,m.roux,10.20.2.252,vpn,connexion_reussie,succes
2026-05-04 08:23:52,f.petit,10.20.0.194,scada,connexion_reussie,succes
2026-05-04 08:25:05,t.robin,10.20.8.21,api_espace_client,connexion_reussie,succes
2026-05-04 08:25:36,t.robin,10.20.11.130,active_directory,connexion_reussie,succes
2026-05-04 08:26:23,svc_batch,10.20.10.22,plateforme_data,connexion_reussie,succes
2026-05-04 08:27:01,f.petit,10.20.11.226,portail_client,connexion_reussie,succes
2026-05-04 08:27:44,j.morel,10.20.3.98,serveur_bi,connexion_reussie,succes
2026-05-04 08:34:19,a.bernard,10.20.11.97,plateforme_data,connexion_echouee,echec
2026-05-04 08:35:09,j.morel,10.20.5.186,vpn,connexion_reussie,succes
2026-05-04 08:35:48,prestataire_ext,10.20.12.235,serveur_bi,connexion_reussie,succes
2026-05-04 08:37:22,prestataire_ext,10.20.1.42,scada,connexion_reussie,succes
2026-05-04 08:38:08,n.faure,10.20.7.167,serveur_bi,connexion_echouee,echec
2026-05-04 08:38:55,m.roux,10.20.9.222,scada,connexion_reussie,succes
2026-05-04 08:39:50,t.robin,10.20.2.53,plateforme_data,connexion_reussie,succes
2026-05-04 08:41:55,n.faure,10.20.7.236,vpn,connexion_reussie,succes
2026-05-04 08:42:08,m.roux,10.20.8.28,active_directory,connexion_echouee,echec
2026-05-04 08:43:01,e.blanc,10.20.10.75,portail_client,acces_refuse,echec
2026-05-04 08:44:02,admin.sys,10.20.0.181,active_directory,connexion_reussie,succes
2026-05-04 08:44:36,l.henry,10.20.4.248,active_directory,connexion_reussie,succes
2026-05-04 08:45:31,t.robin,10.20.2.47,active_directory,connexion_reussie,succes
2026-05-04 08:47:01,n.faure,10.20.6.118,api_espace_client,connexion_reussie,succes
2026-05-04 08:49:06,l.henry,10.20.4.136,scada,connexion_reussie,succes
2026-05-04 08:50:43,p.garcia,10.20.4.79,scada,connexion_reussie,succes
2026-05-04 08:57:13,p.garcia,10.20.7.79,active_directory,connexion_reussie,succes
2026-05-04 08:57:39,a.bernard,10.20.6.129,plateforme_data,connexion_reussie,succes
2026-05-04 08:59:21,s.leroy,10.20.5.61,scada,connexion_reussie,succes
2026-05-04 09:05:56,f.petit,10.20.8.124,vpn,connexion_echouee,echec
2026-05-04 09:07:56,admin.sys,10.20.2.227,scada,connexion_reussie,succes
2026-05-04 09:08:30,m.roux,10.20.2.234,vpn,connexion_reussie,succes
2026-05-04 09:10:55,p.garcia,10.20.5.112,portail_client,connexion_reussie,succes
2026-05-04 09:11:41,admin.sys,10.20.0.116,vpn,modification_config,succes
2026-05-04 09:16:00,l.henry,10.20.9.45,serveur_bi,connexion_reussie,succes
2026-05-04 09:16:01,m.roux,10.20.5.3,serveur_bi,connexion_reussie,succes
2026-05-04 09:17:42,a.bernard,10.20.1.133,active_directory,connexion_reussie,succes
2026-05-04 09:19:37,s.leroy,10.20.11.216,vpn,connexion_reussie,succes
2026-05-04 09:21:07,admin.sys,10.20.3.67,portail_client,modification_config,succes
2026-05-04 09:22:08,svc_batch,10.20.11.114,scada,export_donnees,succes
2026-05-04 09:22:42,p.garcia,10.20.6.70,serveur_bi,connexion_reussie,succes
2026-05-04 09:22:52,a.bernard,10.20.0.120,scada,connexion_reussie,succes
2026-05-04 09:25:43,c.dubois,10.20.9.183,vpn,connexion_reussie,succes
2026-05-04 09:26:47,c.dubois,10.20.8.176,api_espace_client,connexion_reussie,succes
2026-05-04 09:29:53,admin.sys,10.20.12.240,api_espace_client,connexion_echouee,echec
2026-05-04 09:34:00,e.blanc,10.20.10.10,portail_client,connexion_reussie,succes
2026-05-04 09:36:45,p.garcia,10.20.12.209,vpn,connexion_reussie,succes
2026-05-04 09:36:48,c.dubois,10.20.9.94,portail_client,connexion_reussie,succes
2026-05-04 09:38:54,p.garcia,10.20.6.233,serveur_bi,connexion_reussie,succes
2026-05-04 09:42:46,n.faure,10.20.7.123,portail_client,connexion_reussie,succes
2026-05-04 09:45:57,prestataire_ext,10.20.10.11,scada,connexion_reussie,succes
2026-05-04 09:45:57,t.robin,10.20.1.29,serveur_bi,connexion_reussie,succes
2026-05-04 09:46:58,a.bernard,10.20.6.39,active_directory,connexion_reussie,succes
2026-05-04 09:48:41,j.morel,10.20.3.227,serveur_bi,connexion_echouee,echec
2026-05-04 09:48:51,s.leroy,10.20.9.213,api_espace_client,connexion_reussie,succes
2026-05-04 09:51:06,p.garcia,10.20.7.246,api_espace_client,connexion_reussie,succes
2026-05-04 10:01:37,svc_batch,10.20.8.47,scada,connexion_reussie,succes
2026-05-04 10:02:52,s.leroy,10.20.12.191,active_directory,acces_refuse,echec
2026-05-04 10:04:17,s.leroy,10.20.3.22,portail_client,export_donnees,succes
2026-05-04 10:09:04,e.blanc,10.20.10.101,api_espace_client,connexion_reussie,succes
2026-05-04 10:09:10,admin.sys,10.20.9.34,scada,connexion_reussie,succes
2026-05-04 10:09:36,svc_batch,10.20.1.121,scada,connexion_reussie,succes
2026-05-04 10:10:40,e.blanc,10.20.3.220,serveur_bi,connexion_reussie,succes
2026-05-04 10:11:57,a.bernard,10.20.9.171,api_espace_client,connexion_reussie,succes
2026-05-04 10:12:30,e.blanc,10.20.0.199,vpn,connexion_echouee,echec
2026-05-04 10:13:23,svc_batch,10.20.9.85,portail_client,export_donnees,succes
2026-05-04 10:14:25,f.petit,10.20.10.31,active_directory,acces_refuse,echec
2026-05-04 10:17:21,admin.sys,10.20.9.164,active_directory,acces_refuse,echec
2026-05-04 10:17:30,prestataire_ext,10.20.10.107,serveur_bi,connexion_reussie,succes
2026-05-04 10:17:50,n.faure,10.20.6.46,portail_client,connexion_reussie,succes
2026-05-04 10:18:39,j.morel,10.20.5.110,plateforme_data,connexion_reussie,succes
2026-05-04 10:19:19,prestataire_ext,10.20.10.48,scada,connexion_reussie,succes
2026-05-04 10:20:36,prestataire_ext,10.20.0.165,portail_client,connexion_reussie,succes
2026-05-04 10:20:58,t.robin,10.20.6.156,scada,acces_refuse,echec
2026-05-04 10:22:49,c.dubois,10.20.6.157,api_espace_client,connexion_reussie,succes
2026-05-04 10:22:59,m.roux,10.20.10.173,active_directory,connexion_reussie,succes
2026-05-04 10:23:30,e.blanc,10.20.7.128,serveur_bi,connexion_echouee,echec
2026-05-04 10:24:05,l.henry,10.20.8.142,scada,connexion_reussie,succes
2026-05-04 10:25:28,s.leroy,10.20.11.133,scada,connexion_reussie,succes
2026-05-04 10:26:17,p.garcia,10.20.0.123,vpn,connexion_reussie,succes
2026-05-04 10:26:18,j.morel,10.20.2.197,serveur_bi,connexion_echouee,echec
2026-05-04 10:27:47,prestataire_ext,10.20.11.109,serveur_bi,connexion_reussie,succes
2026-05-04 10:29:39,t.robin,10.20.11.200,scada,connexion_reussie,succes
2026-05-04 10:31:36,m.roux,10.20.7.210,serveur_bi,connexion_reussie,succes
2026-05-04 10:32:50,a.bernard,10.20.0.221,active_directory,connexion_reussie,succes
2026-05-04 10:33:50,c.dubois,10.20.2.37,serveur_bi,connexion_reussie,succes
2026-05-04 10:34:06,admin.sys,10.20.7.222,plateforme_data,connexion_reussie,succes
2026-05-04 10:35:28,p.garcia,10.20.3.5,portail_client,connexion_reussie,succes
2026-05-04 10:36:39,m.roux,10.20.3.20,portail_client,export_donnees,succes
2026-05-04 10:38:54,j.morel,10.20.10.38,vpn,connexion_reussie,succes
2026-05-04 10:41:08,j.morel,10.20.2.24,plateforme_data,acces_refuse,echec
2026-05-04 10:44:07,admin.sys,10.20.8.47,api_espace_client,connexion_reussie,succes
2026-05-04 10:44:40,svc_batch,10.20.6.38,serveur_bi,connexion_reussie,succes
2026-05-04 10:44:57,m.roux,10.20.10.15,serveur_bi,connexion_reussie,succes
2026-05-04 10:45:08,j.morel,10.20.3.229,vpn,connexion_reussie,succes
2026-05-04 10:50:40,p.garcia,10.20.0.92,plateforme_data,connexion_echouee,echec
2026-05-04 10:51:36,prestataire_ext,10.20.12.85,serveur_bi,connexion_reussie,succes
2026-05-04 10:52:01,s.leroy,10.20.4.225,plateforme_data,connexion_reussie,succes
2026-05-04 10:52:08,svc_batch,10.20.12.201,scada,connexion_reussie,succes
2026-05-04 10:53:43,admin.sys,10.20.3.144,api_espace_client,connexion_reussie,succes
2026-05-04 10:55:31,l.henry,10.20.12.161,active_directory,connexion_reussie,succes
2026-05-04 10:55:57,prestataire_ext,10.20.4.164,serveur_bi,connexion_reussie,succes
2026-05-04 10:58:18,m.roux,10.20.6.54,portail_client,connexion_reussie,succes
2026-05-04 10:58:54,e.blanc,10.20.2.101,vpn,connexion_reussie,succes
2026-05-04 11:03:10,p.garcia,10.20.1.96,vpn,connexion_reussie,succes
2026-05-04 11:03:38,e.blanc,10.20.4.37,serveur_bi,connexion_reussie,succes
2026-05-04 11:05:49,admin.sys,10.20.3.103,plateforme_data,connexion_reussie,succes
2026-05-04 11:06:27,s.leroy,10.20.10.172,vpn,connexion_reussie,succes
2026-05-04 11:09:43,f.petit,10.20.2.253,active_directory,connexion_reussie,succes
2026-05-04 11:10:04,n.faure,10.20.2.138,active_directory,connexion_reussie,succes
2026-05-04 11:10:11,admin.sys,10.20.6.44,plateforme_data,connexion_reussie,succes
2026-05-04 11:10:38,admin.sys,10.20.9.168,vpn,connexion_reussie,succes
2026-05-04 11:10:39,s.leroy,10.20.2.212,scada,acces_refuse,echec
2026-05-04 11:16:56,j.morel,10.20.0.168,vpn,connexion_reussie,succes
2026-05-04 11:17:06,p.garcia,10.20.12.103,api_espace_client,connexion_reussie,succes
2026-05-04 11:17:31,prestataire_ext,10.20.4.82,plateforme_data,connexion_reussie,succes
2026-05-04 11:18:07,s.leroy,10.20.11.97,active_directory,connexion_reussie,succes
2026-05-04 11:18:49,n.faure,10.20.2.204,vpn,connexion_reussie,succes
2026-05-04 11:27:04,e.blanc,10.20.3.106,portail_client,connexion_reussie,succes
2026-05-04 11:28:24,l.henry,10.20.7.171,serveur_bi,connexion_reussie,succes
2026-05-04 11:29:08,j.morel,10.20.0.189,vpn,connexion_reussie,succes
2026-05-04 11:30:50,m.roux,10.20.2.38,plateforme_data,connexion_reussie,succes
2026-05-04 11:31:56,n.faure,10.20.7.231,active_directory,connexion_reussie,succes
2026-05-04 11:33:28,n.faure,10.20.4.136,serveur_bi,connexion_reussie,succes
2026-05-04 11:34:50,l.henry,10.20.7.133,active_directory,connexion_reussie,succes
2026-05-04 11:35:34,n.faure,10.20.5.52,scada,connexion_reussie,succes
2026-05-04 11:37:05,s.leroy,10.20.12.233,portail_client,connexion_reussie,succes
2026-05-04 11:40:05,a.bernard,10.20.2.24,serveur_bi,connexion_reussie,succes
2026-05-04 11:40:06,f.petit,10.20.5.137,active_directory,export_donnees,succes
2026-05-04 11:42:22,t.robin,10.20.10.207,active_directory,connexion_reussie,succes
2026-05-04 11:42:35,svc_batch,10.20.4.7,scada,connexion_reussie,succes
2026-05-04 11:43:21,f.petit,10.20.10.192,scada,connexion_reussie,succes
2026-05-04 11:43:56,e.blanc,10.20.3.27,plateforme_data,connexion_reussie,succes
2026-05-04 11:44:37,f.petit,10.20.11.231,scada,connexion_reussie,succes
2026-05-04 11:46:43,prestataire_ext,10.20.4.216,plateforme_data,connexion_reussie,succes
2026-05-04 11:47:00,n.faure,10.20.12.175,vpn,connexion_reussie,succes
2026-05-04 11:47:08,s.leroy,10.20.9.95,plateforme_data,connexion_reussie,succes
2026-05-04 11:50:26,admin.sys,10.20.10.69,plateforme_data,connexion_reussie,succes
2026-05-04 11:51:06,l.henry,10.20.4.150,vpn,connexion_reussie,succes
2026-05-04 11:51:41,prestataire_ext,10.20.10.134,serveur_bi,connexion_reussie,succes
2026-05-04 11:52:28,s.leroy,10.20.7.40,vpn,connexion_reussie,succes
2026-05-04 11:58:47,admin.sys,10.20.9.71,vpn,connexion_reussie,succes
